Time,Chan90,Chan95,Bank90,Bank95,Totl90,Totl95
Oct-1996,4.4,8.6,0.28,0.56,4.69,9.16
Nov-1996,4,7.81,0.38,0.76,4.39,8.57
Dec-1996,3.45,6.8,26.17,50.32,29.63,57.12
Jan-1997,3.07,6.05,57.68,108.46,60.74,114.51
Feb-1997,3.25,6.38,2.36,4.53,5.62,10.91
Mar-1997,3.87,7.59,0.25,0.5,4.12,8.08
Apr-1997,4.63,8.95,0.28,0.56,4.91,9.51
May-1997,4.41,8.58,0.32,0.63,4.73,9.21
Jun-1997,3.39,6.62,0.76,1.46,4.14,8.08
Jul-1997,3.42,6.68,0.68,1.32,4.11,8
Aug-1997,4.86,9.42,0.23,0.46,5.09,9.88
Sep-1997,3.84,7.49,0.38,0.75,4.22,8.24
Oct-1997,4.4,8.59,0.27,0.54,4.67,9.13
Nov-1997,4.17,8.12,0.28,0.54,4.44,8.66
Dec-1997,3.73,7.32,1,1.96,4.73,9.27
Jan-1998,3.4,6.71,31.49,59.7,34.9,66.41
Feb-1998,2.58,5.05,106.39,197.65,108.96,202.7
Mar-1998,3.52,6.9,19.74,38.43,23.26,45.33
Apr-1998,3.27,6.41,2.88,5.63,6.15,12.04
May-1998,3.13,6.13,6.77,13.47,9.9,19.61
Jun-1998,3.16,6.19,4.66,9.18,7.82,15.37
Jul-1998,3.44,6.72,0.63,1.24,4.07,7.97
Aug-1998,3.42,6.66,0.68,1.32,4.09,7.98
Sep-1998,3.22,6.32,1.38,2.69,4.6,9.01
Oct-1998,3.65,7.11,0.5,0.98,4.14,8.09
Nov-1998,3.06,6.01,2.27,4.42,5.33,10.44
Dec-1998,2.95,5.78,6.56,13.06,9.51,18.84
Jan-1999,3.18,6.25,2.01,3.92,5.2,10.17
Feb-1999,3.27,6.44,30.51,57.88,33.79,64.32
Mar-1999,3.06,6,12.15,23.67,15.21,29.67
Apr-1999,3.77,7.37,0.64,1.25,4.42,8.62
May-1999,4.55,8.83,0.3,0.6,4.85,9.42
Jun-1999,3.78,7.38,0.45,0.9,4.23,8.27
Jul-1999,3.22,6.29,1.33,2.57,4.55,8.86
Aug-1999,4.35,8.46,0.32,0.63,4.66,9.09
Sep-1999,4.04,7.89,0.29,0.58,4.33,8.47
Oct-1999,4.11,8.01,0.28,0.55,4.39,8.56
Nov-1999,3.73,7.29,0.53,1.04,4.27,8.33
Dec-1999,4.77,9.2,0.28,0.55,5.04,9.75
Jan-2000,3.19,6.28,1.76,3.41,4.95,9.69
Feb-2000,3.35,6.59,39.85,75.12,43.2,81.71
Mar-2000,3.11,6.09,14.03,27.27,17.14,33.36
Apr-2000,4.67,9.01,0.3,0.6,4.97,9.6
May-2000,4.81,9.31,0.24,0.47,5.05,9.79
Jun-2000,3.33,6.49,1.18,2.25,4.51,8.74
Jul-2000,3.1,6.06,1.74,3.38,4.84,9.44
Aug-2000,3.78,7.37,0.37,0.72,4.15,8.1
Sep-2000,3.83,7.47,0.3,0.6,4.13,8.07
Oct-2000,4.29,8.35,0.29,0.57,4.58,8.92
Nov-2000,4.59,8.93,0.26,0.52,4.85,9.45
Dec-2000,4.87,9.4,0.26,0.52,5.14,9.93
Jan-2001,4.05,7.89,0.36,0.73,4.42,8.62
Feb-2001,3.34,6.54,1.56,2.99,4.9,9.53
Mar-2001,3.46,6.77,1.67,3.21,5.13,9.98
Apr-2001,4.62,8.92,0.29,0.55,4.9,9.47
May-2001,4.13,8.02,0.47,0.91,4.6,8.93
Jun-2001,3.54,6.92,0.59,1.16,4.14,8.07
Jul-2001,4.04,7.88,0.41,0.8,4.45,8.68
Aug-2001,4.83,9.38,0.22,0.45,5.05,9.83
Sep-2001,4.68,9.09,0.27,0.53,4.95,9.62
Oct-2001,4.31,8.39,0.3,0.59,4.61,8.98
Nov-2001,4.39,8.55,0.27,0.54,4.66,9.09
Dec-2001,2.94,5.8,9.03,17.9,11.97,23.71
Jan-2002,3.13,6.11,12.37,24.19,15.49,30.3
Feb-2002,3.85,7.53,0.39,0.76,4.24,8.29
Mar-2002,4.02,7.78,0.32,0.64,4.34,8.42
Apr-2002,4.66,9.01,0.29,0.56,4.95,9.57
May-2002,4.21,8.18,0.36,0.7,4.56,8.88
Jun-2002,3.65,7.13,0.58,1.15,4.23,8.28
Jul-2002,3.62,7.07,0.52,1,4.14,8.06
Aug-2002,4.84,9.38,0.22,0.43,5.05,9.81
Sep-2002,5.14,9.85,0.27,0.54,5.41,10.39
Oct-2002,5.12,9.85,0.27,0.54,5.39,10.39
Nov-2002,4.87,9.44,0.24,0.49,5.11,9.92
Dec-2002,3.41,6.71,12.53,24.64,15.94,31.35
Jan-2003,3.37,6.62,18.1,35.12,21.47,41.74
Feb-2003,3.86,7.53,0.5,1,4.36,8.53
Mar-2003,3.25,6.39,1.62,3.13,4.87,9.52
Apr-2003,3,5.89,3.13,6.17,6.13,12.06
May-2003,2.94,5.76,7.21,14.35,10.15,20.11
Jun-2003,4.27,8.33,0.32,0.63,4.59,8.96
Jul-2003,3.28,6.39,1.2,2.31,4.48,8.7
Aug-2003,4.01,7.84,0.34,0.66,4.35,8.5
Sep-2003,3.5,6.83,0.69,1.32,4.19,8.16
